TSA,tsa_id,tax_id,species,family_id,family_name,order_id,order_name,bioproject,biosample,keywords,raw_tissue,raw_sex,raw_stage,clean_tissue,clean_sex,clean_stage,brain,germline,egg,larvae,pupae,juvenil,adult
GFTU,GFTU00000000.1,13064,Euscelidius variegatus,30102.0,Cicadellidae,7524,Hemiptera,PRJNA393620,SAMN07338419,"['whole body', 'adult', 'pooled male and female']",whole body,pooled male and female,adult,whole organism,pooled sex,adult,0,0,0,0,0,0,1
GFTU,GFTU00000000.1,13064,Euscelidius variegatus,30102.0,Cicadellidae,7524,Hemiptera,PRJNA393620,SAMN07338420,"['whole body', 'pooled male and female']",whole body,pooled male and female,None,whole organism,pooled sex,None,0,0,0,0,0,0,0
GFTU,GFTU00000000.1,13064,Euscelidius variegatus,30102.0,Cicadellidae,7524,Hemiptera,PRJNA393620,SAMN07338421,"['whole body', 'adult', 'pooled male and female']",whole body,pooled male and female,adult,whole organism,pooled sex,adult,0,0,0,0,0,0,1
GFTU,GFTU00000000.1,13064,Euscelidius variegatus,30102.0,Cicadellidae,7524,Hemiptera,PRJNA393620,SAMN07338422,"['whole body', 'adult', 'pooled male and female']",whole body,pooled male and female,adult,whole organism,pooled sex,adult,0,0,0,0,0,0,1
GGBS,GGBS00000000.1,27457,Bactrocera dorsalis,7211.0,Tephritidae,7147,Diptera,PRJNA420604,SAMN08116747,"['whole body', 'pooled male and female']",whole body,pooled male and female,None,whole organism,pooled sex,None,0,0,0,0,0,0,0
GFXV,GFXV00000000.1,742174,Melanaphis sacchari,27482.0,Aphididae,7524,Hemiptera,PRJNA412816,SAMN07728762,"['whole body', 'adult']",whole body,None,adult,whole organism,None,adult,0,0,0,0,0,0,1
GFLV,GFLV00000000.1,72781,Formica exsecta,36668.0,Formicidae,7399,Hymenoptera,PRJNA213662,SAMN03799245,"['old worker', 'female', 'whole body']",whole body,female,old worker,whole organism,female,adult,0,0,0,0,0,0,1
GFZI,GFZI00000000.1,1185617,Microplitis tuberculifer,7402.0,Braconidae,7399,Hymenoptera,PRJNA416404,SAMN07956009,['whole body'],whole body,None,None,whole organism,None,None,0,0,0,0,0,0,0
GFWP,GFWP00000000.1,113103,Sogatella furcifera,33362.0,Delphacidae,7524,Hemiptera,PRJNA397829,SAMN07522011,"['whole body', 'fifth-instar first day', 'not applicable']",whole body,not applicable,fifth-instar first day,whole organism,undetermined sex,larvae,0,0,0,1,0,0,0
GFUZ,GFUZ00000000.1,107775,Amphizoa insolens,107773.0,Amphizoidae,7041,Coleoptera,PRJNA398088,SAMN07501457,"['whole body', 'imago']",whole body,None,imago,whole organism,None,imago,0,0,0,0,0,0,1
GEZB,GEZB00000000.1,7004,Locusta migratoria,7002.0,Acrididae,6993,Orthoptera,PRJNA327660,SAMN05355305,['whole body'],whole body,None,None,whole organism,None,None,0,0,0,0,0,0,0
GFOR,GFOR00000000.1,174628,Bactrocera latifrons,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN03566187,"['whole body', 'adult', 'female']",whole body,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GFOU,GFOU00000000.1,47774,Zeugodacus cucumis,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN06909151,"['whole body', 'adult', 'pooled male and female']",whole body,pooled male and female,adult,whole organism,pooled sex,adult,0,0,0,0,0,0,1
GFOA,GFOA00000000.1,1158211,Bactrocera bryoniae,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN06909135,"['whole body', 'adult', 'pooled male and female']",whole body,pooled male and female,adult,whole organism,pooled sex,adult,0,0,0,0,0,0,1
GFNZ,GFNZ00000000.1,98807,Bactrocera musae,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN06909147,"['whole body', 'adult', 'pooled male and female']",whole body,pooled male and female,adult,whole organism,pooled sex,adult,0,0,0,0,0,0,1
GFNX,GFNX00000000.1,69615,Bactrocera frauenfeldi,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN06909149,"['whole body', 'adult', 'pooled male and female']",whole body,pooled male and female,adult,whole organism,pooled sex,adult,0,0,0,0,0,0,1
GFNT,GFNT00000000.1,1051279,Bactrocera kraussi,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN06909150,"['whole body', 'adult', 'pooled male and female']",whole body,pooled male and female,adult,whole organism,pooled sex,adult,0,0,0,0,0,0,1
GFNY,GFNY00000000.1,87116,Bactrocera jarvisi,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN06909148,"['whole body', 'adult', 'pooled male and female']",whole body,pooled male and female,adult,whole organism,pooled sex,adult,0,0,0,0,0,0,1
GEHC,GEHC00000000.1,7160,Aedes albopictus,7157.0,Culicidae,7147,Diptera,PRJNA314492,SAMN04535804,"['whole body', 'adult', 'female']",whole body,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GCPB,GCPB00000000.1,84505,Megastigmus spermotrophus,64155.0,Megastigmidae,7399,Hymenoptera,PRJNA274192,SAMN03349349,"['whole body', 'fifth instar', 'na']",whole body,na,fifth instar,whole organism,undetermined sex,5th instar larvae,0,0,0,1,0,0,0
GCPB,GCPB00000000.1,84505,Megastigmus spermotrophus,64155.0,Megastigmidae,7399,Hymenoptera,PRJNA274192,SAMN03349350,"['whole body', 'adult', 'female']",whole body,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GCPB,GCPB00000000.1,84505,Megastigmus spermotrophus,64155.0,Megastigmidae,7399,Hymenoptera,PRJNA274192,SAMN03349351,"['whole body', 'adult', 'male']",whole body,male,adult,whole organism,male,adult,0,0,0,0,0,0,1
GCPB,GCPB00000000.1,84505,Megastigmus spermotrophus,64155.0,Megastigmidae,7399,Hymenoptera,PRJNA274192,SAMN03349352,"['whole body', 'adult', 'female']",whole body,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GEGV,GEGV00000000.1,51655,Plutella xylostella,51653.0,Plutellidae,7088,Lepidoptera,PRJNA313471,SAMN04523666,"['whole body', 'third-instars larvae of moths']",whole body,None,third-instars larvae of moths,whole organism,None,3rd instar larvae,0,0,0,1,0,0,0
GFBA,GFBA00000000.1,1903630,Tupiocoris notatus,30083.0,Miridae,7524,Hemiptera,PRJNA343704,SAMN05792422,['whole body'],whole body,None,None,whole organism,None,None,0,0,0,0,0,0,0
GFBA,GFBA00000000.1,1903630,Tupiocoris notatus,30083.0,Miridae,7524,Hemiptera,PRJNA343704,SAMN05792423,['whole body'],whole body,None,None,whole organism,None,None,0,0,0,0,0,0,0
GFBA,GFBA00000000.1,1903630,Tupiocoris notatus,30083.0,Miridae,7524,Hemiptera,PRJNA343704,SAMN05792425,['whole body'],whole body,None,None,whole organism,None,None,0,0,0,0,0,0,0
GFBA,GFBA00000000.1,1903630,Tupiocoris notatus,30083.0,Miridae,7524,Hemiptera,PRJNA343704,SAMN05792426,['whole body'],whole body,None,None,whole organism,None,None,0,0,0,0,0,0,0
GFBD,GFBD00000000.1,213863,Camponotus fellah,36668.0,Formicidae,7399,Hymenoptera,PRJNA339034,SAMN05578870,"['whole body', 'adult', 'female']",whole body,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GFBD,GFBD00000000.1,213863,Camponotus fellah,36668.0,Formicidae,7399,Hymenoptera,PRJNA339034,SAMN05578871,"['whole body', 'adult', 'female']",whole body,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GELG,GELG00000000.1,58733,Diachasmimorpha longicaudata,7402.0,Braconidae,7399,Hymenoptera,PRJNA317427,SAMN04607348,"['whole body', 'adult', 'female']",whole body,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GELG,GELG00000000.1,58733,Diachasmimorpha longicaudata,7402.0,Braconidae,7399,Hymenoptera,PRJNA317427,SAMN04607357,"['whole body', 'male']",whole body,male,male,whole organism,male,None,0,0,0,0,0,0,0
GELG,GELG00000000.1,58733,Diachasmimorpha longicaudata,7402.0,Braconidae,7399,Hymenoptera,PRJNA317427,SAMN04607362,"['whole body', 'male']",whole body,male,male,whole organism,male,None,0,0,0,0,0,0,0
GCZW,GCZW00000000.1,7038,Bemisia tabaci,7036.0,Aleyrodidae,7524,Hemiptera,PRJNA282153,SAMN03567662,['whole body'],whole body,None,None,whole organism,None,None,0,0,0,0,0,0,0
GEDY,GEDY00000000.1,286706,Halyomorpha halys,160513.0,Pentatomidae,7524,Hemiptera,PRJNA263732,SAMN03285400,"['whole body', 'adult']",whole body,None,adult,whole organism,None,adult,0,0,0,0,0,0,1
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679940,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679941,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679942,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679943,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679944,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679945,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679946,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679947,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679948,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GCET,GCET00000000.1,232242,Coptotermes gestroi,36985.0,Rhinotermitidae,85823,Blattodea,PRJNA260184,SAMN03018469,"['not determined', 'whole body']",whole body,not determined,None,whole organism,undetermined sex,None,0,0,0,0,0,0,0
GCET,GCET00000000.1,232242,Coptotermes gestroi,36985.0,Rhinotermitidae,85823,Blattodea,PRJNA260184,SAMN03018470,"['not determined', 'whole body']",whole body,not determined,None,whole organism,undetermined sex,None,0,0,0,0,0,0,0
GBZS,GBZS00000000.1,69820,Spodoptera litura,7100.0,Noctuidae,7088,Lepidoptera,PRJNA270564,SAMN03267225,"['whole body', 'pooled male and female']",whole body,pooled male and female,None,whole organism,pooled sex,None,0,0,0,0,0,0,0
GBIJ,GBIJ00000000.1,7038,Bemisia tabaci,7036.0,Aleyrodidae,7524,Hemiptera,PRJNA255986,SAMN02934455,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GCLM,GCLM00000000.1,7160,Aedes albopictus,7157.0,Culicidae,7147,Diptera,PRJNA278340,SAMN03390060,['whole body'],whole body,None,None,whole organism,None,None,0,0,0,0,0,0,0
GCLM,GCLM00000000.1,7160,Aedes albopictus,7157.0,Culicidae,7147,Diptera,PRJNA278340,SAMN03390064,['whole body'],whole body,None,None,whole organism,None,None,0,0,0,0,0,0,0
GAMD,GAMD00000000.1,42839,Anopheles aquasalis,7157.0,Culicidae,7147,Diptera,PRJNA210899,SAMN02230077,"['l3 l4', 'whole body']",whole body,None,l3 l4,whole organism,None,3rd instar larvae & 4th instar larvae,0,0,0,1,0,0,0
GFOR,GFOR00000000.1,174628,Bactrocera latifrons,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN03566187,"['whole body', 'adult', 'female']",whole body,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GDHF,GDHF00000000.1,174628,Bactrocera latifrons,7211.0,Tephritidae,7147,Diptera,PRJNA281765,SAMN03566188,"['whole body', 'adult', 'male']",whole body,male,adult,whole organism,male,adult,0,0,0,0,0,0,1
GDHF,GDHF00000000.1,174628,Bactrocera latifrons,7211.0,Tephritidae,7147,Diptera,PRJNA281765,SAMN03566189,"['whole body', 'egg']",whole body,None,egg,whole organism,None,egg,0,0,1,0,0,0,0
GDHF,GDHF00000000.1,174628,Bactrocera latifrons,7211.0,Tephritidae,7147,Diptera,PRJNA281765,SAMN03566190,"['whole body', 'larvae']",whole body,None,larvae,whole organism,None,larvae,0,0,0,1,0,0,0
GDHF,GDHF00000000.1,174628,Bactrocera latifrons,7211.0,Tephritidae,7147,Diptera,PRJNA281765,SAMN03566191,"['whole body', 'pupae']",whole body,None,pupae,whole organism,None,pupae,0,0,0,0,1,0,0
GBEY,GBEY00000000.1,104690,Bactrocera minax,7211.0,Tephritidae,7147,Diptera,PRJNA246133,SAMN02743534,"['not determined', 'whole body']",whole body,not determined,None,whole organism,undetermined sex,None,0,0,0,0,0,0,0
GBAS,GBAS00000000.1,1107848,Telchin licus,160827.0,Castniidae,7088,Lepidoptera,PRJNA241452,SAMN02689937,"['neuter', 'whole body']",whole body,neuter,None,whole organism,neuter,None,0,0,0,0,0,0,0
GBJX,GBJX00000000.1,357502,Adelges tsugae,33383.0,Adelgidae,7524,Hemiptera,PRJNA242203,SAMN02691708,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679940,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679941,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679942,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679943,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679944,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679945,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679946,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679947,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GDHC,GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679948,"['female', 'whole body']",whole body,female,None,whole organism,female,None,0,0,0,0,0,0,0
GBID,GBID00000000.1,6973,Blattella germanica,1049651.0,Ectobiidae,85823,Blattodea,PRJNA248247,SAMN02796058,"['pooled male and female', 'whole body']",whole body,pooled male and female,None,whole organism,pooled sex,None,0,0,0,0,0,0,0
GBID,GBID00000000.1,6973,Blattella germanica,1049651.0,Ectobiidae,85823,Blattodea,PRJNA248247,SAMN02796059,"['pooled male and female', 'whole body']",whole body,pooled male and female,None,whole organism,pooled sex,None,0,0,0,0,0,0,0
GBCX,GBCX00000000.1,1169899,Dastarcus helophoroides,196993.0,Bothrideridae,7041,Coleoptera,PRJNA242452,SAMN02689686,"['neuter', 'whole body']",whole body,neuter,None,whole organism,neuter,None,0,0,0,0,0,0,0
GGYG,GGYG00000000.1,187695,Sinella curviseta,48704.0,Entomobryidae,30001,Collembola,PRJNA494047,SAMN10147912,"['adults and juveniles', 'pooled male and female', 'whole body']",whole body,pooled male and female,None,whole organism,pooled sex,None,0,0,0,0,0,0,0
GFTR,GFTR00000000.1,156445,Panstrongylus lignarius,27479.0,Reduviidae,7524,Hemiptera,PRJNA395235,SAMN07374128,"['salivary glands', 'adult', 'pooled male and female']",salivary glands,pooled male and female,adult,salivary glands,pooled sex,adult,0,0,0,0,0,0,1
GECL,GECL00000000.1,72491,Triatoma dimidiata,27479.0,Reduviidae,7524,Hemiptera,PRJNA300554,SAMN04240765,"['5th instar nymph', 'pooled male and female', 'salivary glands']",salivary glands,pooled male and female,5th instar nymph,salivary glands,pooled sex,5th instar nymph,0,0,0,0,0,1,0
GGFL,GGFL00000000.1,43151,Anopheles darlingi,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332484,"['salivary glands', 'adult', 'female']",salivary glands,female,adult,salivary glands,female,adult,0,0,0,0,0,0,1
GGFL,GGFL00000000.1,43151,Anopheles darlingi,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332485,"['salivary glands', 'adult', 'female']",salivary glands,female,adult,salivary glands,female,adult,0,0,0,0,0,0,1
GGFK,GGFK00000000.1,58253,Anopheles triannulatus,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332488,"['salivary glands', 'adult', 'female']",salivary glands,female,adult,salivary glands,female,adult,0,0,0,0,0,0,1
GGFJ,GGFJ00000000.1,58244,Anopheles marajoara,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332487,"['salivary glands', 'adult', 'female']",salivary glands,female,adult,salivary glands,female,adult,0,0,0,0,0,0,1
GGFM,GGFM00000000.1,58242,Anopheles braziliensis,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332486,"['salivary glands', 'adult', 'female']",salivary glands,female,adult,salivary glands,female,adult,0,0,0,0,0,0,1
GGFF,GGFF00000000.1,30067,Anopheles nuneztovari,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332483,"['salivary glands', 'adult', 'female']",salivary glands,female,adult,salivary glands,female,adult,0,0,0,0,0,0,1
GFDL,GFDL00000000.1,7177,Culex tarsalis,7157.0,Culicidae,7147,Diptera,PRJNA360148,SAMN06204222,"['salivary glands', 'adult']",salivary glands,None,adult,salivary glands,None,adult,0,0,0,0,0,0,1
GFDG,GFDG00000000.1,7368,Haematobia irritans,7366.0,Muscidae,7147,Diptera,PRJNA359481,SAMN06192181,"['salivary glands', 'adult']",salivary glands,None,adult,salivary glands,None,adult,0,0,0,0,0,0,1
GFDF,GFDF00000000.1,330878,Nyssomyia neivai,7197.0,Psychodidae,7147,Diptera,PRJNA359206,SAMN06189232,['salivary glands'],salivary glands,None,None,salivary glands,None,None,0,0,0,0,0,0,0
GDKW,GDKW00000000.1,72488,Rhodnius neglectus,27479.0,Reduviidae,7524,Hemiptera,PRJNA292130,SAMN03975952,"['salivary glands', 'nymphs and adults', 'pooled male and female']",salivary glands,pooled male and female,nymphs and adults,salivary glands,pooled sex,nymph & adult,0,0,0,0,0,1,1
GDAI,GDAI00000000.1,304241,Tabanus bromius,7205.0,Tabanidae,7147,Diptera,PRJNA283639,SAMN03653681,"['salivary glands', 'adult', 'female']",salivary glands,female,adult,salivary glands,female,adult,0,0,0,0,0,0,1
GBGD,GBGD00000000.1,65343,Panstrongylus megistus,27479.0,Reduviidae,7524,Hemiptera,PRJNA249079,SAMN02808717,"['not collected', 'salivary glands', 'adults and fifth instar nymphs']",salivary glands,not collected,not collected,salivary glands,undetermined sex,None,0,0,0,0,0,0,0
GBBI,GBBI00000000.1,30076,Triatoma infestans,27479.0,Reduviidae,7524,Hemiptera,PRJNA238208,SAMN02641822,"['not determined', 'salivary glands', 'adults']",salivary glands,not determined,adults,salivary glands,undetermined sex,adult,0,0,0,0,0,0,1
GBBI,GBBI00000000.1,30076,Triatoma infestans,27479.0,Reduviidae,7524,Hemiptera,PRJNA238208,SAMN02641823,"['not determined', 'salivary glands']",salivary glands,not determined,None,salivary glands,undetermined sex,None,0,0,0,0,0,0,0
GBBI,GBBI00000000.1,30076,Triatoma infestans,27479.0,Reduviidae,7524,Hemiptera,PRJNA238208,SAMN02641824,"['not determined', 'salivary glands', 'adults']",salivary glands,not determined,adults,salivary glands,undetermined sex,adult,0,0,0,0,0,0,1
GBBI,GBBI00000000.1,30076,Triatoma infestans,27479.0,Reduviidae,7524,Hemiptera,PRJNA238208,SAMN02641852,"['not determined', 'salivary glands', 'nymphs']",salivary glands,not determined,nymphs,salivary glands,undetermined sex,nymph,0,0,0,0,0,1,0
GBBI,GBBI00000000.1,30076,Triatoma infestans,27479.0,Reduviidae,7524,Hemiptera,PRJNA238208,SAMN02641853,"['not determined', 'salivary glands', 'adults']",salivary glands,not determined,adults,salivary glands,undetermined sex,adult,0,0,0,0,0,0,1
GBBI,GBBI00000000.1,30076,Triatoma infestans,27479.0,Reduviidae,7524,Hemiptera,PRJNA238208,SAMN02641854,"['not determined', 'salivary glands', 'nymphs']",salivary glands,not determined,nymphs,salivary glands,undetermined sex,nymph,0,0,0,0,0,1,0
GBBI,GBBI00000000.1,30076,Triatoma infestans,27479.0,Reduviidae,7524,Hemiptera,PRJNA238208,SAMN02641855,"['not determined', 'salivary glands', 'adults']",salivary glands,not determined,adults,salivary glands,undetermined sex,adult,0,0,0,0,0,0,1
GBBI,GBBI00000000.1,30076,Triatoma infestans,27479.0,Reduviidae,7524,Hemiptera,PRJNA238208,SAMN02641856,"['not determined', 'salivary glands', 'nymphs']",salivary glands,not determined,nymphs,salivary glands,undetermined sex,nymph,0,0,0,0,0,1,0
GBBI,GBBI00000000.1,30076,Triatoma infestans,27479.0,Reduviidae,7524,Hemiptera,PRJNA238208,SAMN02641857,"['not determined', 'salivary glands', 'adults']",salivary glands,not determined,adults,salivary glands,undetermined sex,adult,0,0,0,0,0,0,1
GBBI,GBBI00000000.1,30076,Triatoma infestans,27479.0,Reduviidae,7524,Hemiptera,PRJNA238208,SAMN02641858,"['not determined', 'salivary glands', 'nymphs']",salivary glands,not determined,nymphs,salivary glands,undetermined sex,nymph,0,0,0,0,0,1,0
